id,AVG_HOME_AGE,AVG_AWAY_AGE
22402,27.273,26.818
22403,27.545,27.818
22404,25.273,25.182
22405,25.545,26.909
22406,24.727,30.909
22407,25.455,
22408,25.182,26.818
22409,27.091,25.364
22410,,26.636
22411,26.636,26.727
22412,26.182,27.364
22413,26.182,26.818
22414,29.636,25.818
22415,25.727,26.545
22416,26.364,24.545
22417,31.0,25.273
22418,26.182,26.818
22419,26.727,25.909
22420,26.727,
22421,27.818,27.909
22422,26.636,26.364
22423,27.091,25.727
22424,26.909,29.818
22425,25.182,25.091
22426,26.455,26.364
22427,30.636,25.455
22428,26.636,25.545
22429,26.273,27.091
22430,25.818,26.0
22431,,27.364
22432,27.909,25.909
22433,27.727,27.091
22434,27.909,26.273
22435,29.545,24.545
22436,24.636,26.0
22437,26.091,30.273
22438,27.0,26.091
22439,27.273,25.182
22440,27.818,26.0
22441,25.545,
22442,27.273,28.364
22443,26.727,25.455
22444,24.545,27.909
22445,24.909,
22446,30.545,26.091
22447,26.636,26.545
22448,27.455,27.182
22449,24.818,26.091
22450,25.091,27.636
22451,25.364,25.545
22452,,27.273
22453,27.727,25.182
22454,25.364,23.455
22455,27.273,26.182
22456,29.545,30.727
22457,25.0,24.727
22458,25.636,27.273
22459,27.273,25.818
22460,25.545,27.909
22461,25.909,25.818
22462,26.909,
22463,25.0,26.727
22464,25.455,26.0
22465,29.364,27.364
22466,26.636,29.727
22467,25.182,25.818
22468,26.636,25.818
22469,26.636,26.455
22470,25.636,25.455
22471,25.636,25.0
22472,25.545,25.909
22473,,24.909
22474,28.182,25.636
22475,26.364,30.091
22476,26.0,24.727
22477,29.182,25.636
22478,25.909,26.545
22479,28.091,26.455
22480,25.091,26.455
22481,25.909,24.727
22482,24.091,26.545
22483,24.727,
22484,29.182,28.545
22485,26.727,25.909
22486,29.182,26.909
22487,25.0,27.545
22488,26.455,27.636
22489,26.545,25.727
22490,26.455,26.727
22491,25.364,25.273
22492,26.182,24.545
22493,25.545,25.818
22494,,28.909
22495,28.0,26.727
22496,25.909,25.455
22497,27.091,28.727
22498,26.909,25.545
22499,26.455,26.455
22500,28.182,27.273
22501,27.273,27.364
22502,25.636,26.182
22503,25.636,25.182
22504,28.636,27.182
22505,26.091,25.273
22506,26.364,25.0
22507,25.455,28.636
22508,25.909,27.818
22509,25.818,27.545
22510,25.273,25.818
22511,24.455,25.545
22512,25.727,26.727
22513,29.818,26.455
22514,26.818,28.545
22515,25.455,27.455
22516,29.909,25.364
22517,27.727,26.182
22518,26.727,25.273
22519,26.909,27.364
22520,27.273,25.727
22521,26.364,25.909
22522,25.545,25.636
22523,26.545,28.636
22524,25.273,26.182
22525,27.909,25.545
22526,28.273,27.909
22527,25.455,28.273
22528,25.727,25.0
22529,25.727,28.0
22530,26.364,26.0
22531,26.0,26.636
22532,30.091,26.0
22533,26.091,26.818
22534,25.545,25.273
22535,29.909,
22536,28.545,28.0
22537,27.455,26.727
22538,27.0,26.364
22539,25.273,24.636
22540,27.636,25.182
22541,26.0,25.0
22542,26.455,28.091
22543,24.818,25.909
22544,25.909,25.545
22545,24.909,28.818
22546,28.909,28.818
22547,27.545,27.182
22548,25.545,26.0
22549,26.091,25.273
22550,25.182,28.455
22551,29.909,27.455
22552,26.636,25.727
22553,25.455,24.818
22554,29.0,27.364
22555,28.0,25.818
22556,26.818,28.545
22557,28.545,27.455
22558,26.727,26.182
22559,25.727,26.727
22560,27.0,26.091
22561,27.636,29.636
22562,27.091,26.091
22563,25.636,25.091
22564,25.364,29.273
22565,26.545,28.182
22566,25.364,26.364
22567,29.091,25.545
22568,25.455,26.818
22569,25.636,26.909
22570,29.455,25.364
22571,27.0,27.818
22572,25.636,27.727
22573,28.545,27.182
22574,28.727,25.636
22575,26.364,26.636
22576,28.0,25.091
22577,29.364,26.727
22578,26.455,27.455
22579,26.909,26.818
22580,27.273,29.455
22581,26.0,25.727
22582,27.818,25.636
22583,28.455,28.545
22584,24.273,27.636
22585,25.818,26.727
22586,28.091,
22587,23.727,29.273
22588,27.273,26.545
22589,30.364,26.455
22590,26.727,26.182
22591,25.182,25.636
22592,,28.273
22593,28.727,28.273
22594,26.364,24.455
22595,28.0,25.818
22596,29.636,25.545
22597,27.0,24.727
22598,23.182,26.091
22599,27.455,27.0
22600,28.727,26.091
22601,,
22602,26.636,27.182
22603,26.818,26.364
22604,27.182,27.0
22605,25.818,29.545
22606,25.182,25.545
22607,29.091,25.636
22608,25.545,26.727
22609,26.182,27.0
22610,26.182,
22611,27.545,26.818
22612,25.909,25.818
22613,26.091,27.182
22614,26.455,26.091
22615,,25.0
22616,24.0,29.727
22617,,26.455
22618,26.091,
22619,27.545,26.273
22620,26.545,26.364
22621,27.091,26.818
22622,25.818,27.545
22623,27.182,27.818
22624,26.091,26.818
22625,25.0,26.727
22626,30.364,29.545
22627,26.455,25.455
22628,27.091,27.636
22629,25.091,26.091
22630,27.364,27.545
22631,26.364,25.818
22632,,26.727
22633,27.636,26.182
22634,26.091,25.364
22635,26.182,28.0
22636,29.273,27.0
22637,,25.364
22638,26.182,
22639,26.909,26.636
22640,27.636,25.091
22641,25.455,27.818
22642,28.091,26.0
22643,26.182,29.273
22644,25.364,28.0
22645,29.0,26.909
22646,26.273,25.455
22647,25.364,28.727
22648,26.636,28.0
22649,26.636,25.909
22650,25.091,25.727
22651,26.545,27.273
22652,27.091,26.182
22653,28.455,25.091
22654,27.636,29.0
22655,27.636,25.0
22656,27.182,25.273
22657,,29.0
22658,24.909,25.0
22659,25.545,24.091
22660,27.636,25.909
22661,27.0,26.909
22662,27.636,26.182
22663,27.727,26.0
22664,25.909,27.636
22665,23.909,26.0
22666,29.455,27.727
22667,28.636,27.909
22668,26.909,28.091
22669,24.636,28.273
22670,24.818,26.182
22671,31.455,24.545
22672,23.727,25.727
22673,26.182,25.818
22674,26.0,24.545
22675,27.455,24.182
22676,26.636,28.636
22677,26.182,26.545
22678,28.091,29.455
22679,25.455,26.727
22680,26.818,23.273
22681,24.545,25.818
22682,24.182,27.545
22683,26.818,27.0
22684,27.727,26.727
22685,26.091,27.182
22686,27.091,24.182
22687,26.364,25.636
22688,27.455,24.273
22689,27.0,26.364
22690,28.0,25.273
22691,24.818,24.818
22692,25.091,26.909
22693,30.636,26.273
22694,27.182,27.091
22695,23.636,26.909
22696,25.636,27.818
22697,26.818,26.727
22698,25.545,24.273
22699,27.909,26.182
22700,24.182,31.091
22701,24.818,27.182
22702,27.636,23.364
22703,25.727,25.909
22704,26.364,26.727
22705,26.909,26.909
22706,27.636,26.636
22707,26.091,26.818
22708,23.818,26.727
22709,26.364,26.364
22710,31.273,26.182
22711,27.636,24.545
22712,23.636,26.455
22713,25.545,25.182
22714,26.636,25.273
22715,27.182,26.0
22716,26.636,26.091
22717,27.455,26.545
22718,25.364,27.0
22719,26.909,25.818
22720,26.0,27.091
22721,25.636,23.091
22722,26.545,30.545
22723,27.545,27.182
22724,25.0,23.727
22725,25.818,24.909
22726,24.545,26.636
22727,27.273,26.091
22728,26.727,26.727
22729,25.545,25.545
22730,28.455,27.636
22731,27.909,24.545
22732,26.273,26.909
22733,24.273,25.182
22734,31.727,26.364
22735,27.364,25.364
22736,23.727,27.364
22737,25.455,27.0
22738,27.727,24.273
22739,27.0,24.636
22740,26.182,31.818
22741,25.0,26.727
22742,26.364,26.0
22743,25.909,26.0
22744,23.273,26.0
22745,27.636,
22746,27.636,26.909
22747,25.545,28.545
22748,28.0,24.0
22749,30.636,25.273
22750,24.818,26.636
22751,28.0,26.273
22752,23.818,27.091
22753,28.091,27.0
22754,25.545,25.455
22755,27.909,25.364
22756,24.909,27.455
22757,25.818,27.0
22758,26.727,27.727
22759,26.364,26.727
22760,25.818,26.091
22761,26.818,27.727
22762,27.091,28.0
22763,25.545,26.727
22764,26.545,28.0
22765,26.0,23.182
22766,26.182,25.455
22767,23.909,31.273
22768,24.636,26.364
22769,25.0,28.0
22770,26.273,24.818
22771,25.727,26.455
22772,26.909,28.091
22773,26.364,26.545
22774,25.636,23.636
22775,24.0,26.727
22776,26.636,25.909
22777,28.364,30.636
22778,26.636,24.364
22779,24.455,25.091
22780,26.0,27.182
22781,26.909,29.273
22782,24.273,26.545
22783,27.091,28.364
22784,27.182,27.909
22785,27.636,26.0
22786,27.636,24.636
22787,25.545,26.364
22788,28.636,25.364
22789,26.273,25.273
22790,26.909,26.545
22791,27.182,27.909
22792,27.818,24.727
22793,28.545,25.182
22794,30.636,28.364
22795,24.636,26.909
22796,24.091,26.909
22797,27.0,27.636
22798,28.182,
22799,25.636,26.545
22800,25.182,27.364
22801,28.091,26.636
22802,26.818,27.727
22803,26.727,27.182
22804,30.636,24.727
22805,24.909,24.545
22806,24.182,23.909
22807,27.091,27.545
22808,26.0,26.0
22809,26.091,30.273
22810,28.636,26.0
22811,27.545,24.091
22812,24.727,26.273
22813,24.636,27.182
22814,24.636,26.0
22815,28.818,24.909
22816,25.727,28.727
22817,27.364,27.545
22818,23.636,26.0
22819,25.545,24.545
22820,27.909,28.818
22821,27.636,27.091
22822,26.091,24.818
22823,28.455,23.909
22824,26.909,24.818
22825,27.909,27.182
22826,31.0,26.364
22827,25.909,26.636
22828,27.909,28.091
22829,26.091,27.909
22830,24.727,27.909
22831,23.273,29.545
22832,25.273,27.545
22833,27.727,24.727
22834,25.727,26.636
22835,26.455,28.636
22836,26.0,26.727
22837,28.0,26.909
22838,27.455,27.818
22839,25.818,25.636
22840,25.0,25.727
22841,27.818,26.182
22842,28.091,27.455
22843,29.545,27.636
22844,26.909,24.364
22845,24.0,25.091
22846,27.0,23.818
22847,28.455,24.455
22848,29.0,24.273
22849,27.182,30.455
22850,25.455,27.091
22851,25.545,27.545
22852,27.636,26.636
22853,24.091,27.091
22854,28.455,27.0
22855,24.091,27.273
22856,25.545,27.0
22857,26.182,26.545
22858,26.545,24.091
22859,24.182,25.455
22860,27.818,24.455
22861,30.273,25.818
22862,23.545,25.091
22863,26.455,26.727
22864,28.636,26.455
22865,26.818,29.091
22866,25.727,27.636
22867,26.091,24.818
22868,28.455,27.909
22869,27.909,23.364
22870,24.909,27.182
22871,25.818,29.818
22872,24.818,23.727
22873,27.0,26.455
22874,25.818,27.545
22875,27.091,27.182
22876,27.455,25.818
22877,26.727,26.364
22878,26.364,25.0
22879,27.727,25.273
22880,23.909,25.364
22881,26.455,26.545
22882,28.727,26.727
22883,27.727,24.364
22884,24.182,25.0
22885,26.727,27.727
22886,25.909,27.364
22887,26.364,30.636
22888,30.273,27.727
22889,26.909,24.364
22890,24.182,27.273
22891,25.727,25.273
22892,27.273,24.909
22893,26.273,26.636
22894,25.909,28.0
22895,27.909,24.818
22896,24.0,27.545
22897,27.818,25.455
22898,24.091,25.091
22899,24.636,28.182
22900,25.364,27.182
22901,27.0,24.818
22902,27.273,27.818
22903,26.273,29.091
22904,26.909,26.818
22905,24.909,24.455
22906,28.818,26.0
22907,27.818,26.636
22908,29.545,25.0
22909,26.909,27.182
22910,24.364,27.909
22911,26.364,25.273
22912,27.364,25.364
22913,26.364,26.545
22914,25.818,27.727
22915,28.0,26.909
22916,24.909,26.182
22917,27.273,26.091
22918,27.636,24.545
22919,22.909,27.0
22920,26.182,31.455
22921,25.0,27.455
22922,25.727,24.273
22923,26.455,27.0
22924,27.273,26.545
22925,27.364,27.182
22926,26.0,24.909
22927,26.364,28.273
22928,27.455,27.273
22929,24.636,25.364
22930,25.818,25.364
22931,27.364,25.364
22932,27.273,26.727
22933,28.364,24.909
22934,26.727,26.727
22935,27.636,26.545
22936,24.909,26.0
22937,29.091,26.273
22938,25.636,26.909
22939,26.727,24.636
22940,26.636,26.455
22941,28.364,26.818
22942,27.182,28.182
22943,25.909,27.273
22944,26.636,25.909
22945,26.182,27.909
22946,25.182,25.182
22947,26.364,29.182
22948,27.091,25.545
22949,26.909,25.455
22950,26.273,26.545
22951,26.182,28.091
22952,27.273,26.636
22953,24.455,26.091
22954,26.091,25.0
22955,29.273,26.636
22956,27.727,25.091
22957,26.273,25.909
22958,25.364,26.545
22959,27.091,23.455
22960,26.545,28.091
22961,27.091,24.727
22962,24.091,26.182
22963,26.909,24.091
22964,27.545,26.545
22965,26.909,29.727
22966,25.818,26.727
22967,26.636,25.182
22968,26.364,25.727
22969,26.182,26.909
22970,23.727,26.273
22971,25.818,26.545
22972,28.364,24.636
22973,26.364,27.182
22974,23.273,27.364
22975,26.455,27.091
22976,26.636,25.455
22977,27.727,26.545
22978,27.727,23.636
22979,25.727,24.909
22980,26.818,26.727
22981,27.091,27.0
22982,26.455,25.364
22983,24.636,29.273
22984,30.636,26.364
22985,27.273,27.545
22986,25.636,27.364
22987,27.636,25.0
22988,29.273,25.364
22989,24.818,25.636
22990,27.364,26.455
22991,27.273,26.545
22992,24.091,26.818
22993,23.273,27.545
22994,24.091,25.636
22995,25.273,24.909
22996,27.455,29.909
22997,25.455,27.818
22998,25.455,26.909
22999,25.273,26.818
23000,27.636,25.636
23001,27.091,29.182
23002,26.818,27.727
23003,27.273,27.273
23004,27.182,25.364
23005,26.364,24.182
23006,30.636,23.727
23007,26.455,26.727
23008,25.727,28.091
23009,26.091,26.0
23010,24.727,26.273
23011,29.545,27.455
23012,27.182,26.0
23013,27.636,30.182
23014,26.182,26.636
23015,24.0,25.364
23016,24.364,26.091
23017,24.818,26.636
23018,27.182,25.545
23019,28.0,27.727
23020,27.0,24.182
23021,26.182,24.909
23022,27.182,25.091
23023,24.909,28.727
23024,31.455,28.273
23025,27.727,26.182
23026,27.636,25.545
23027,26.364,27.273
23028,24.364,26.636
23029,27.273,24.636
23030,24.818,24.727
23031,26.545,30.636
23032,25.091,23.727
23033,26.727,26.182
23034,27.636,25.818
23035,28.091,27.636
23036,27.727,27.0
23037,26.182,27.0
23038,25.727,26.727
23039,26.727,26.545
23040,26.909,25.909
23041,27.273,27.0
23042,29.273,26.455
23043,26.0,27.091
23044,26.818,26.909
23045,26.455,25.364
23046,25.091,27.545
23047,29.182,28.455
23048,27.636,28.091
23049,25.273,24.636
23050,27.636,25.727
23051,26.636,26.818
23052,26.273,25.909
23053,26.545,25.636
23054,27.455,31.0
23055,27.0,27.182
23056,28.818,26.909
23057,27.091,27.0
23058,28.0,25.0
23059,25.545,26.182
23060,26.909,25.0
23061,25.727,26.273
23062,26.818,25.818
23063,25.727,26.909
23064,30.636,27.091
23065,27.0,27.636
23066,26.364,26.545
23067,27.364,26.727
23068,25.091,27.636
23069,26.0,27.727
23070,26.273,24.273
23071,27.0,27.091
23072,26.091,25.727
23073,28.182,25.727
23074,26.909,25.455
23075,29.727,30.455
23076,27.091,
23077,26.364,25.091
23078,25.0,26.455
23079,27.727,26.091
23080,23.636,26.818
23081,27.091,26.545
23082,25.727,27.455
23083,26.273,26.636
23084,24.636,27.727
23085,30.545,27.273
23086,27.364,27.091
23087,26.727,25.182
23088,26.455,26.091
23089,25.455,24.818
23090,27.091,27.727
23091,26.273,25.909
23092,26.273,26.727
23093,26.727,25.727
23094,28.0,27.455
23095,26.636,24.364
23096,27.091,30.545
23097,26.455,27.0
23098,27.182,26.636
23099,25.0,26.818
23100,27.455,27.0
23101,25.0,26.364
23102,26.909,26.636
23103,25.636,28.182
23104,26.727,27.182
23105,24.364,27.182
23106,29.182,26.364
23107,25.091,26.545
23108,27.091,26.182
23109,28.818,26.818
23110,27.0,25.182
23111,27.364,26.727
23112,26.909,24.273
23113,,29.182
23114,26.0,26.0
23115,26.727,28.0
23116,26.727,25.091
23117,26.273,28.091
23118,27.273,27.182
23119,27.909,27.0
23120,24.545,26.909
23121,27.0,26.818
23122,27.545,28.455
23123,26.182,26.0
23124,26.0,26.364
23125,27.0,27.636
23126,24.182,27.0
23127,25.636,29.273
23128,25.727,27.273
23129,26.818,27.182
23130,26.818,29.0
23131,26.727,24.909
23132,28.909,27.636
23133,27.273,27.636
23134,27.182,26.636
23135,26.727,26.091
23136,27.364,26.727
23137,28.0,25.455
23138,26.909,26.455
23139,27.182,26.818
23140,27.727,26.091
23141,25.182,29.455
23142,28.182,26.727
23143,27.909,27.0
23144,26.727,27.545
23145,25.909,26.727
23146,25.818,28.727
23147,25.455,26.0
23148,26.364,25.727
23149,25.273,26.0
23150,27.091,29.182
23151,25.364,
23152,26.545,26.455
23153,25.545,26.818
23154,27.727,26.091
23155,26.545,29.182
23156,26.636,26.455
23157,26.909,27.364
23158,27.364,25.455
23159,25.273,28.0
23160,28.182,
23161,27.545,26.364
23162,28.273,26.273
23163,25.364,27.364
23164,28.818,28.364
23165,26.364,26.091
23166,26.455,27.0
23167,25.909,26.455
23168,27.0,27.273
23169,24.455,27.182
23170,29.455,28.455
23171,26.818,27.636
23172,26.455,28.455
23173,27.182,25.545
23174,28.091,27.364
23175,28.545,26.818
23176,26.636,27.636
23177,25.909,26.818
23178,25.818,26.455
23179,27.818,25.182
23180,27.273,28.364
23181,27.909,
23182,24.273,26.727
23183,28.455,27.909
23184,25.818,27.0
23185,27.182,29.909
23186,27.0,26.273
23187,26.727,26.455
23188,25.818,26.273
23189,26.091,27.364
23190,24.364,28.273
23191,29.364,28.273
23192,27.545,25.091
23193,26.818,28.182
23194,26.182,27.091
23195,26.909,27.909
23196,29.727,27.0
23197,27.545,26.909
23198,27.636,26.182
23199,28.0,26.091
23200,26.545,24.909
23201,25.364,28.727
23202,28.455,27.091
23203,26.091,28.0
23204,26.636,26.0
23205,27.0,26.0
23206,25.818,28.818
23207,26.0,26.455
23208,26.455,26.909
23209,26.182,28.273
23210,27.091,27.182
23211,24.091,25.545
23212,28.727,27.455
23213,,26.636
23214,28.182,26.727
23215,26.364,27.0
23216,26.273,26.455
23217,30.0,28.273
23218,27.818,27.0
23219,27.273,25.545
23220,25.636,27.091
23221,27.091,24.727
23222,26.545,30.091
23223,26.909,26.909
23224,27.727,27.909
23225,25.636,26.909
23226,26.182,26.455
23227,29.909,26.091
23228,26.545,27.727
23229,27.091,28.182
23230,25.818,25.364
23231,27.545,27.091
23232,25.091,25.364
23233,27.818,26.455
23234,27.273,26.455
23235,28.091,25.182
23236,26.909,27.0
23237,27.545,27.909
23238,26.909,27.091
23239,25.364,27.545
23240,28.091,26.273
23241,26.455,28.0
23242,26.727,25.273
23243,27.091,29.364
23244,26.636,26.909
23245,26.455,26.818
23246,29.273,28.0
23247,27.182,27.455
23248,25.818,28.545
23249,27.0,25.636
23250,27.636,27.909
23251,24.818,27.091
23252,27.636,26.909
23253,26.0,27.0
23254,28.545,26.091
23255,27.727,28.0
23256,28.455,29.273
23257,26.909,25.091
23258,26.455,26.182
23259,25.727,27.545
23260,30.091,24.818
23261,,26.545
23262,26.455,25.455
23263,26.545,26.818
23264,26.636,26.545
23265,29.182,26.727
23266,26.909,27.636
23267,24.818,27.909
23268,25.182,27.636
23269,27.545,26.909
23270,26.273,27.636
23271,27.818,25.636
23272,28.455,25.455
23273,26.0,25.182
23274,27.818,29.0
23275,29.364,27.818
23276,25.364,26.545
23277,26.818,26.636
23278,26.636,25.636
23279,28.727,26.909
23280,27.091,26.727
23281,27.727,27.182
23282,25.818,26.727
23283,25.909,25.273
23284,23.909,27.364
23285,29.818,28.364
23286,27.455,25.636
23287,27.0,27.273
23288,26.727,25.727
23289,27.091,28.727
23290,27.545,27.455
23291,26.364,28.182
23292,25.455,25.818
23293,26.364,25.818
23294,29.091,25.818
23295,26.818,28.091
23296,27.273,28.273
23297,26.818,26.455
23298,27.545,27.273
23299,26.182,27.545
23300,28.909,28.0
23301,26.636,27.364
23302,28.182,27.545
23303,25.727,27.455
23304,26.818,29.182
23305,26.091,27.0
23306,28.0,26.455
23307,,27.818
23308,26.818,26.455
23309,28.0,25.182
23310,26.455,28.182
23311,25.545,27.455
23312,27.727,28.091
23313,30.273,26.364
23314,27.818,27.0
23315,26.0,26.182
23316,27.182,29.909
23317,26.273,27.0
23318,27.727,27.091
23319,28.909,27.727
23320,26.182,26.545
23321,28.364,25.273
23322,27.455,26.636
23323,28.182,29.0
23324,26.182,26.818
23325,26.909,26.636
23326,26.091,27.545
23327,28.273,
23328,26.727,27.818
23329,27.364,27.909
23330,25.273,25.636
23331,26.455,27.727
23332,29.091,25.818
23333,27.182,28.091
23334,26.455,25.636
23335,27.545,27.273
23336,,25.0
23337,27.364,26.182
23338,27.273,27.273
23339,27.364,26.727
23340,28.636,25.636
23341,26.182,28.455
23342,29.455,28.545
23343,27.545,26.909
23344,28.636,27.364
23345,25.818,27.636
23346,28.636,26.364
23347,26.0,27.636
23348,26.182,28.455
23349,27.455,27.364
23350,26.0,27.545
23351,27.091,27.364
23352,29.091,25.818
23353,27.727,29.0
23354,27.636,27.545
23355,,25.273
23356,27.545,29.091
23357,27.273,26.364
23358,25.091,25.909
23359,27.091,27.182
23360,25.091,26.0
23361,27.182,30.909
23362,24.545,25.727
23363,27.364,26.364
23364,25.0,26.273
23365,26.909,25.909
23366,27.364,28.727
23367,27.818,26.545
23368,25.636,26.545
23369,26.636,26.364
23370,25.273,27.909
23371,29.727,24.364
23372,26.455,25.727
23373,25.818,25.273
23374,26.909,26.364
23375,26.091,26.636
23376,29.273,27.818
23377,26.182,27.273
23378,27.091,27.0
23379,24.818,25.273
23380,27.364,26.818
23381,25.091,26.182
23382,27.091,29.727
23383,25.364,26.455
23384,26.273,25.636
23385,26.273,26.545
23386,27.818,26.273
23387,25.364,28.636
23388,27.182,24.273
23389,26.273,28.091
23390,25.545,24.909
23391,26.0,26.909
23392,30.455,25.818
23393,26.818,26.273
23394,25.091,26.273
23395,26.0,26.455
23396,26.909,26.545
23397,27.182,29.273
23398,26.0,26.455
23399,27.0,26.636
23400,24.818,25.273
23401,27.727,26.636
23402,25.182,25.364
23403,26.0,30.455
23404,26.273,27.636
23405,27.545,24.909
23406,26.909,26.273
23407,29.273,25.455
23408,24.182,28.273
23409,26.727,24.818
23410,26.636,26.727
23411,25.727,26.727
23412,25.636,26.182
23413,29.364,26.273
23414,27.0,27.909
23415,26.0,26.364
23416,27.091,28.818
23417,26.818,26.182
23418,26.091,26.636
23419,25.909,27.727
23420,27.636,27.0
23421,27.909,26.455
23422,27.273,25.0
23423,25.727,27.091
23424,25.364,28.182
23425,25.545,26.364
23426,27.636,28.182
23427,26.273,26.364
23428,25.909,26.0
23429,27.273,27.0
23430,26.636,25.364
23431,26.364,23.727
23432,27.455,26.364
23433,27.818,25.0
23434,27.727,25.909
23435,25.091,28.455
23436,25.636,27.364
23437,26.0,
23438,25.0,28.455
23439,25.727,26.091
23440,25.364,26.455
23441,28.0,28.364
23442,25.545,26.818
23443,25.273,27.273
23444,25.455,25.545
23445,26.364,25.0
23446,27.0,26.182
23447,27.455,26.364
23448,26.455,25.727
23449,26.091,25.091
23450,27.0,26.727
23451,28.364,26.0
23452,26.818,26.636
23453,26.909,25.182
23454,25.182,25.182
23455,24.909,26.818
23456,25.727,27.273
23457,26.636,27.091
23458,27.273,26.273
23459,25.636,26.545
23460,25.182,27.636
23461,26.0,25.636
23462,25.545,27.091
23463,27.182,25.0
23464,24.273,24.909
23465,26.818,25.545
23466,27.182,27.545
23467,25.545,26.818
23468,27.0,26.545
23469,27.0,29.182
23470,29.0,25.636
23471,26.455,24.727
23472,26.182,26.091
23473,25.727,26.364
23474,24.818,25.273
23475,26.091,24.273
23476,26.273,26.545
23477,27.182,28.636
23478,26.091,27.091
23479,27.182,28.182
23480,25.364,26.273
23481,26.455,27.455
23482,26.0,26.273
23483,26.636,25.182
23484,25.545,26.0
23485,24.636,27.273
23486,26.364,26.818
23487,25.0,28.909
23488,27.182,25.0
23489,29.273,27.273
23490,27.091,27.182
23491,25.727,24.182
23492,26.182,25.909
23493,25.636,26.727
23494,25.818,28.0
23495,27.727,25.818
23496,27.182,25.364
23497,27.636,26.636
23498,27.182,29.091
23499,27.0,27.364
23500,27.818,27.182
23501,24.455,26.727
23502,27.091,24.455
23503,26.727,25.818
23504,26.091,27.273
23505,26.818,27.545
23506,23.636,29.182
23507,24.636,27.0
23508,26.364,28.091
23509,26.636,26.182
23510,26.364,26.091
23511,27.091,27.545
23512,25.636,25.091
23513,25.818,26.273
23514,28.0,27.091
23515,27.182,27.545
23516,28.636,28.091
23517,26.818,24.636
23518,29.182,28.364
23519,27.364,27.636
23520,27.273,27.0
23521,27.273,25.364
23522,24.818,25.818
23523,26.091,28.0
23524,26.636,26.818
23525,26.727,27.727
23526,25.364,27.182
23527,25.273,26.455
23528,26.636,27.909
23529,27.091,26.091
23530,27.818,26.636
23531,25.455,27.727
23532,28.182,27.364
23533,26.909,25.0
23534,27.455,25.091
23535,29.364,25.909
23536,25.455,27.364
23537,25.364,27.727
23538,27.364,24.636
23539,27.818,27.182
23540,26.727,28.364
23541,26.909,27.636
23542,24.818,26.727
23543,27.091,26.091
23544,26.545,25.364
23545,26.909,26.545
23546,28.818,26.727
23547,27.545,26.364
23548,26.364,27.455
23549,24.636,27.182
23550,27.182,
23551,28.091,26.727
23552,27.545,25.182
23553,26.818,26.364
23554,25.818,27.273
23555,25.545,26.091
23556,27.364,29.091
23557,27.545,27.273
23558,26.273,26.636
23559,26.818,25.455
23560,26.273,26.818
23561,24.545,28.545
23562,28.182,27.182
23563,27.091,26.636
23564,26.727,25.455
23565,29.636,26.182
23566,26.727,27.0
23567,27.545,25.455
23568,25.273,25.455
23569,26.727,25.273
23570,24.455,26.273
23571,25.636,24.364
23572,29.0,28.182
23573,27.091,28.0
23574,26.818,27.909
23575,26.273,29.909
23576,25.909,25.909
23577,25.727,27.182
23578,,26.182
23579,27.273,27.818
23580,25.364,24.0
23581,28.0,27.364
23582,27.273,28.0
23583,25.727,27.182
23584,28.091,26.091
23585,25.818,24.182
23586,28.182,25.636
23587,26.455,25.364
23588,25.455,26.182
23589,24.727,26.909
23590,27.818,24.0
23591,25.455,28.182
23592,26.0,28.818
23593,28.0,27.0
23594,27.182,29.909
23595,26.909,27.909
23596,24.909,26.091
23597,26.273,26.182
23598,27.0,
23599,23.818,25.182
23600,29.182,26.636
23601,27.364,24.0
23602,26.636,28.273
23603,29.091,27.636
23604,28.182,27.636
23605,28.455,27.091
23606,26.636,25.273
23607,26.909,25.636
23608,26.364,26.636
23609,26.273,24.182
23610,25.455,28.0
23611,27.455,27.273
23612,26.364,27.182
23613,26.455,30.727
23614,27.636,26.818
23615,27.545,27.818
23616,27.091,26.182
23617,25.727,26.0
23618,25.455,26.636
23619,27.909,
23620,26.909,25.545
23621,27.727,27.545
23622,28.818,25.636
23623,27.364,26.364
23624,27.545,27.273
23625,25.727,26.636
23626,27.273,27.091
23627,25.091,26.182
23628,26.273,26.455
23629,26.091,28.0
23630,,28.455
23631,26.636,26.636
23632,27.545,27.818
23633,25.545,27.091
23634,27.455,27.727
23635,28.091,27.182
23636,28.273,26.818
23637,29.091,26.091
23638,26.636,26.818
23639,23.545,28.182
23640,26.818,26.182
23641,27.636,25.818
23642,27.727,28.273
23643,27.364,26.909
23644,26.0,26.364
23645,25.0,29.364
23646,25.364,27.091
23647,27.182,26.636
23648,27.182,24.455
23649,27.727,26.273
23650,27.818,26.273
23651,29.909,25.364
23652,26.909,25.455
23653,26.545,23.727
23654,26.909,26.636
23655,26.909,28.273
23656,24.455,29.0
23657,29.091,25.727
23658,25.727,27.727
23659,25.273,27.727
23660,26.455,26.727
23661,26.273,29.0
23662,26.364,25.727
23663,27.545,28.0
23664,25.636,27.636
23665,27.182,26.545
23666,27.727,27.0
23667,29.818,29.182
23668,27.091,28.636
23669,26.909,25.091
23670,28.182,26.455
23671,26.545,
23672,28.545,23.636
23673,26.455,26.364
23674,26.909,25.909
23675,25.727,26.545
23676,29.0,27.636
23677,29.818,24.909
23678,24.818,27.727
23679,28.455,27.091
23680,25.364,28.818
23681,25.818,27.636
23682,25.182,27.091
23683,25.364,26.545
