"id","home_team_api_id","away_team_api_id","Home_Team_Aggression","Home_Team_Potential","Home_Team_Stamina","Home_Team_OverallRating","Home_Team_FreeKick","Home_Team_Heading_accuracy","Home_Team_Short_passing","Home_Team_Solleys","Home_Team_Dribbling","Home_Team_Curve","Home_Team_Long_passing","Home_Team_Ball_control","Home_Team_Acceleration","Home_Team_Sprint_speed","Home_Team_Agility","Home_Team_Reactions","Home_Team_Balance","Home_Team_Shot_power","Home_Team_Vision","Home_Team_Marking","Away_Team_Aggression","Away_Team_Potential","Away_Team_Stamina","Away_Team_OverallRating","Away_Team_FreeKick","Away_Team_Heading_accuracy","Away_Team_Short_passing","Away_Team_Solleys","Away_Team_Dribbling","Away_Team_Curve","Away_Team_Long_passing","Away_Team_Ball_control","Away_Team_Acceleration","Away_Team_Sprint_speed","Away_Team_Agility","Away_Team_Reactions","Away_Team_Balance","Away_Team_Shot_power","Away_Team_Vision","Away_Team_Marking","labels"
1387,9991,10001,60,72,70,67,66,52,62,51,61,52,56,63,68,67,66,66,63,63,60,47,60,66,63,63,64,57,56,40,49,46,51,56,58,59,55,59,58,56,51,50,0
19875,8597,8066,55,67,66,63,68,57,59,27,50,39,56,58,59,61,54,57,59,40,50,47,57,66,63,62,58,53,56,26,52,35,48,59,58,59,47,58,51,42,44,44,0
23607,8370,10267,62,76,66,72,85,58,64,51,59,56,62,68,62,66,64,67,63,57,56,50,60,79,68,74,75,57,66,55,61,61,63,69,68,69,70,71,63,68,60,52,0
6944,9829,9831,70,80,69,78,83,67,72,54,65,62,67,71,66,67,67,74,63,72,65,54,61,76,68,71,76,56,67,45,63,56,60,67,69,69,68,69,68,58,60,51,0
13100,7943,8564,63,78,67,75,74,60,67,50,63,59,64,68,67,68,67,73,61,69,62,51,69,79,70,77,84,65,68,52,67,63,62,70,71,72,68,71,60,72,61,52,0
8542,9788,10269,69,77,72,73,66,66,66,48,61,53,61,67,71,72,64,72,72,68,65,51,68,79,70,73,76,65,69,51,61,57,67,66,71,72,65,73,69,68,62,56,2
18197,10212,10264,67,74,69,70,74,62,62,52,60,58,59,63,67,67,66,71,69,65,63,50,67,77,69,72,75,60,64,46,58,52,56,64,71,69,71,72,68,59,61,52,2
7080,9747,7794,66,70,66,68,78,56,64,44,57,48,60,63,66,67,65,62,66,58,52,55,60,73,64,70,75,59,64,50,58,51,58,63,68,68,68,66,67,57,57,50,0
22631,9906,8305,63,84,70,77,87,58,67,51,66,58,62,72,75,77,70,73,72,69,71,50,64,79,72,75,79,56,66,51,62,60,58,68,74,74,67,72,69,64,67,50,0
1545,8342,10000,58,75,73,73,76,59,69,49,61,60,66,67,63,67,64,71,61,69,63,50,57,71,68,68,74,56,64,52,60,52,59,63,63,65,63,66,64,61,60,43,0
18228,7841,9771,67,74,70,68,70,58,59,48,55,50,56,61,69,68,68,67,68,59,61,44,59,71,65,65,68,51,56,42,58,48,51,57,66,68,67,64,64,56,55,52,0
5178,9873,8583,69,77,73,71,74,65,65,51,58,53,65,65,66,67,63,61,66,64,67,54,66,76,71,71,72,64,62,47,54,50,60,60,69,67,65,67,68,60,63,53,1
18775,9768,2033,63,81,69,74,79,58,66,50,66,58,61,68,72,72,73,74,69,65,60,49,58,70,67,67,67,49,61,46,58,51,56,60,68,68,64,65,63,61,55,43,0
3983,8456,8668,71,84,73,83,84,68,75,63,72,65,70,75,72,71,67,82,62,75,69,57,68,81,72,77,86,65,71,60,69,56,65,71,73,74,65,74,64,67,64,55,0
17386,8023,1601,62,66,70,64,64,52,57,47,55,49,52,55,63,61,59,60,60,54,51,48,54,63,55,61,76,49,58,48,52,46,57,55,52,61,65,59,65,55,52,49,1
7656,9830,9837,61,76,63,70,69,54,66,43,62,51,61,65,68,67,65,67,65,58,55,48,65,74,67,72,71,62,66,46,59,54,59,67,60,63,62,69,64,54,60,54,0
18672,10211,10264,64,71,65,66,68,53,60,43,58,49,54,62,65,66,62,64,63,56,53,54,71,77,73,74,85,61,68,51,64,60,65,70,67,67,72,73,64,65,63,55,1
8858,8358,9823,57,73,66,69,66,57,62,47,57,48,53,63,69,71,65,67,64,60,54,42,63,85,72,82,85,64,75,62,69,64,68,75,74,75,72,82,68,70,67,48,1
23190,8315,8558,70,80,71,76,82,58,69,48,62,61,64,69,68,71,66,75,63,60,65,51,66,75,65,73,87,61,66,56,59,62,63,68,64,66,65,72,65,64,63,46,2
17784,10215,9773,62,70,67,65,67,54,59,46,55,53,53,59,69,67,72,68,69,60,58,47,71,82,75,76,81,68,66,52,66,59,66,68,76,76,73,73,76,68,75,51,2
17473,8030,2182,62,70,63,65,69,50,61,47,55,50,58,58,66,66,61,60,67,60,56,44,59,71,76,69,73,57,61,45,54,53,60,60,68,70,64,66,61,55,57,52,2
20026,8597,8467,55,68,66,63,63,58,58,37,53,45,52,58,58,61,60,59,65,45,57,44,57,67,62,62,69,55,57,31,53,40,51,56,58,61,58,57,59,49,53,45,0
23640,8633,8315,71,86,78,84,79,67,75,60,70,69,67,75,73,76,75,80,70,73,71,53,69,79,72,76,88,58,69,49,64,65,66,69,67,66,65,74,66,64,65,53,0
4872,8689,9851,67,76,69,70,77,62,66,46,56,45,59,64,69,70,64,63,64,61,66,54,72,79,70,73,80,68,66,43,60,52,67,64,68,69,64,70,67,61,60,59,2
4813,9829,9748,62,76,62,67,79,61,61,40,47,41,57,58,65,61,62,62,59,53,57,52,69,84,77,79,76,71,72,56,59,61,73,72,72,72,70,77,74,68,67,61,2
5424,8481,10249,56,74,64,67,58,57,60,44,48,46,53,61,66,66,61,64,60,56,58,48,65,76,65,70,71,58,65,42,50,43,60,63,65,67,66,66,70,60,61,54,1
1323,8573,9989,57,69,62,66,70,54,60,42,55,48,55,59,63,64,62,64,63,57,53,49,50,70,61,64,69,52,56,43,58,44,51,61,64,62,62,60,65,47,50,44,0
8174,8721,8358,69,82,75,78,78,67,72,56,65,57,68,71,71,73,69,77,75,69,73,56,63,74,69,68,66,61,61,48,61,54,58,62,71,72,63,65,68,59,65,43,1
5627,9874,9827,60,78,72,71,75,59,65,44,58,51,56,63,69,69,68,66,62,57,59,48,64,80,71,75,82,63,70,50,63,55,63,69,73,72,70,75,65,63,68,50,1
13043,8524,7943,67,75,68,73,78,58,64,48,59,52,60,64,66,66,66,70,66,62,54,55,64,76,70,73,68,59,63,46,59,54,61,66,69,68,65,70,62,64,57,48,1
12004,9857,9804,62,76,68,73,79,59,67,56,59,56,62,67,68,65,67,70,64,64,60,50,69,77,67,75,80,59,68,53,62,57,59,68,69,70,70,73,65,67,56,51,1
326,8571,9999,60,67,69,63,69,53,54,42,46,44,56,57,62,66,57,61,57,62,55,46,53,66,62,62,61,50,54,19,51,20,52,54,62,66,26,61,23,60,23,44,0
19025,9768,9772,66,80,72,74,81,61,67,54,66,65,60,67,72,73,74,73,70,70,61,50,71,81,71,78,81,64,70,62,71,64,66,72,69,71,71,75,65,73,66,56,1
9775,8358,8226,67,75,71,71,76,54,66,49,63,54,58,64,69,70,70,71,68,64,56,55,64,78,69,76,90,64,70,55,65,62,64,69,68,69,69,76,67,66,61,53,1
6443,8639,10242,62,78,71,74,79,62,70,50,61,51,62,67,65,69,62,74,59,66,61,49,61,71,70,68,76,53,64,47,55,58,60,63,60,58,66,67,66,60,59,51,1
1336,9984,274581,54,68,65,64,68,55,58,46,53,46,53,58,63,65,60,62,58,57,50,46,57,67,63,63,64,55,57,44,48,40,53,52,65,70,62,62,62,54,51,47,0
10087,8721,9823,68,81,72,79,84,62,74,59,68,62,70,72,68,69,69,80,65,75,68,61,59,86,74,83,84,60,79,66,76,72,71,78,75,74,78,83,77,70,78,48,2
10037,9904,8262,71,76,69,75,67,67,68,45,60,48,59,64,63,65,62,75,58,69,56,57,70,73,70,72,73,64,62,44,56,50,56,62,65,67,60,71,58,64,51,51,2
11691,10233,8540,66,77,67,76,78,64,69,57,62,58,64,68,68,67,70,75,63,69,64,52,66,76,67,71,78,65,61,48,57,48,54,61,68,67,64,69,60,65,57,51,0
10175,8234,9904,69,74,71,72,77,60,65,47,60,56,59,64,69,69,65,69,62,60,59,51,62,75,67,71,86,55,66,47,62,52,57,64,66,66,67,70,65,64,59,49,1
22053,8371,10281,66,79,73,75,79,67,69,53,64,59,67,69,67,71,68,72,74,66,69,51,59,78,66,71,71,60,62,52,62,63,64,65,67,67,67,66,70,60,59,48,1
25869,10192,10191,55,74,66,68,74,53,61,45,55,51,57,60,66,69,66,64,61,60,60,47,50,66,63,60,65,45,51,42,53,48,47,54,65,66,61,54,63,53,50,39,0
7093,9748,9747,66,78,70,74,72,58,69,57,65,57,64,69,72,74,70,71,71,67,62,55,66,72,67,70,78,59,66,46,60,53,62,66,67,66,68,64,67,59,56,57,0
2272,8456,8462,76,85,80,81,83,66,75,63,69,65,73,74,76,75,66,78,78,77,76,59,74,77,72,73,71,64,64,55,61,51,62,66,68,71,61,69,73,64,64,55,0
9348,9823,8177,61,86,73,84,84,61,77,65,71,69,71,76,71,70,72,84,70,75,69,54,66,77,73,73,72,63,68,52,63,52,62,67,72,72,70,71,68,61,60,57,0
22857,8696,8634,68,74,69,71,80,58,58,46,54,58,56,62,59,62,59,68,58,61,57,52,63,88,72,86,87,57,79,60,73,69,74,80,74,72,74,84,76,66,77,52,2
4062,10260,10194,62,82,70,79,81,62,72,59,69,59,67,72,71,73,70,77,65,67,68,46,65,76,71,75,69,60,68,52,64,53,59,66,71,70,70,73,64,64,59,54,0
22613,9864,10205,66,77,71,72,68,55,62,47,54,50,57,66,73,75,70,69,72,67,62,48,65,83,72,79,83,61,75,56,66,63,70,72,74,75,71,78,69,68,77,52,2
6037,9847,9941,70,82,70,79,81,65,71,54,61,56,68,71,66,69,66,75,57,67,65,57,68,76,76,73,75,58,69,46,63,54,64,67,66,64,65,69,61,64,67,59,0
15994,8569,8322,59,64,63,58,53,55,55,51,54,48,51,57,60,60,49,56,54,52,56,48,64,65,76,61,64,50,55,39,47,45,52,52,56,59,58,58,66,50,60,51,0
11460,8636,8535,69,84,72,81,72,67,72,67,65,60,65,72,72,72,71,78,67,71,67,56,64,78,68,76,76,62,68,60,63,63,63,68,69,70,66,74,56,70,63,52,0
20264,9925,8548,64,77,74,72,78,58,67,44,63,56,60,68,70,69,71,65,72,67,67,50,67,78,72,74,78,64,65,40,59,53,53,66,69,70,73,70,76,62,65,53,0
2022,8668,8586,72,83,79,77,74,71,69,63,59,54,67,69,74,75,69,75,76,71,73,59,69,84,79,77,85,67,68,58,64,56,62,71,76,77,70,77,76,68,74,56,1
25481,10243,7730,53,67,66,61,56,45,58,36,49,44,53,56,66,67,64,56,63,47,50,48,52,67,61,60,60,49,53,40,49,39,46,54,65,66,61,58,64,53,49,44,0
4657,9817,8668,67,74,69,74,78,62,65,50,62,59,60,66,68,67,67,71,66,66,57,54,65,82,75,79,82,59,71,53,69,56,65,72,71,73,68,75,66,67,65,57,1
22555,9783,9906,61,79,68,74,83,61,66,51,58,53,62,64,68,70,68,72,67,61,66,51,69,83,71,79,84,65,68,54,66,58,64,72,73,75,69,76,72,71,69,52,2
25893,10191,9956,55,64,65,61,64,49,51,41,52,47,45,54,65,65,56,54,62,52,47,35,55,70,62,63,82,55,54,45,55,48,49,57,63,65,56,58,59,57,53,39,0
11547,9875,8533,74,81,74,79,76,61,69,59,62,55,62,68,75,70,74,76,67,69,67,62,67,77,67,73,69,63,64,56,57,52,58,64,66,67,62,70,59,69,60,50,0
8022,8722,8697,67,77,70,71,63,61,61,36,51,40,56,62,68,70,55,66,64,58,58,52,73,82,72,76,82,75,65,45,50,45,57,63,69,71,53,71,69,65,60,61,0
2298,8456,8559,77,85,81,81,82,68,75,60,69,63,73,73,74,74,64,77,77,74,75,60,69,77,75,72,73,62,64,53,60,50,62,62,70,70,61,68,69,63,68,52,0
25570,9931,10199,63,76,76,72,74,64,67,51,61,56,64,68,72,75,70,68,68,68,61,58,58,66,66,61,65,55,56,43,53,46,52,57,62,65,62,61,64,59,46,46,0
11366,9857,9882,67,78,72,71,68,60,64,46,55,48,56,61,68,69,66,66,71,66,59,52,68,80,73,77,82,66,69,59,65,58,66,70,71,72,68,74,69,70,72,54,1
13056,8524,8534,68,75,69,73,82,58,65,50,60,56,61,65,68,67,67,70,65,67,55,50,63,76,67,73,71,56,66,51,61,53,62,67,71,69,67,70,72,60,56,47,1
24897,10192,6493,65,74,65,66,73,57,57,46,57,48,55,62,69,69,66,64,68,58,59,53,51,65,62,60,63,54,54,47,49,37,52,51,59,61,53,57,63,45,53,40,0
1511,8571,9986,64,70,66,68,66,60,60,46,53,47,54,62,59,61,58,64,58,60,54,50,55,70,67,69,71,54,62,44,56,52,55,62,68,70,67,67,67,56,55,47,0
15195,8277,8640,55,75,70,71,80,52,69,50,66,61,66,68,68,69,71,67,70,65,63,53,59,81,74,75,80,59,71,55,68,57,63,71,77,77,74,74,70,68,63,52,2
12365,8533,9857,73,75,63,72,74,61,66,48,57,53,60,63,60,62,60,68,58,68,54,54,66,73,62,71,76,65,61,45,55,51,55,61,61,61,62,69,57,63,55,54,0
25218,9931,9956,66,73,66,68,86,58,66,49,62,55,59,67,68,71,65,68,65,68,60,52,59,67,65,60,66,46,60,41,55,46,52,58,65,68,65,59,67,62,46,41,0
17605,8245,2186,59,64,65,62,63,52,58,40,51,45,52,53,64,65,66,58,63,53,48,49,53,66,66,63,63,54,60,47,50,47,56,57,65,62,63,58,64,57,54,48,2
9137,8165,9789,68,76,66,73,67,64,65,48,56,51,52,65,62,62,60,72,60,67,55,47,68,83,74,81,78,67,73,62,67,62,65,71,74,77,70,80,68,75,65,48,1
8905,8721,9790,69,78,69,74,72,64,68,54,61,56,60,67,68,69,69,73,67,69,59,50,67,78,70,75,83,64,68,59,65,58,63,69,70,72,68,75,64,70,64,50,0
23436,8370,10281,65,75,67,71,85,52,63,46,62,56,59,66,67,68,67,66,66,61,59,46,61,74,69,72,82,60,65,48,61,61,64,67,67,69,66,68,65,66,57,49,2
3633,8456,10261,65,85,72,83,77,65,75,63,71,64,68,76,77,75,73,83,69,70,70,51,69,81,75,78,75,67,70,59,65,55,63,71,74,72,71,76,66,65,62,58,0
23015,8560,8315,65,76,70,72,74,59,66,50,59,59,64,68,65,66,64,68,59,60,64,47,74,79,72,76,78,61,67,56,63,62,60,68,68,70,64,75,61,66,67,48,2
2802,10252,8650,70,83,71,78,86,62,67,55,64,53,61,68,76,76,66,75,70,70,67,54,74,82,71,76,83,64,68,53,59,57,62,67,70,71,66,75,72,63,68,56,0
10236,9810,8177,66,77,69,74,78,64,67,52,59,56,64,66,65,69,64,73,63,65,63,53,58,77,71,73,79,57,70,53,67,60,62,70,68,67,68,72,68,61,61,48,1
4528,8586,8197,63,83,77,78,87,63,71,52,66,62,68,71,71,73,69,76,61,71,67,57,70,76,75,74,84,59,64,55,62,51,58,66,67,69,64,71,67,66,63,50,2
18448,9771,10211,61,71,66,64,74,55,58,41,55,47,50,58,67,66,66,65,63,56,52,43,66,69,65,66,68,57,59,46,56,45,56,58,61,61,58,66,65,55,53,51,1
3614,8472,10261,70,79,75,75,89,60,69,53,65,58,62,69,71,74,68,72,72,68,63,53,69,80,74,78,84,66,68,58,66,54,61,71,72,71,69,75,61,64,66,57,1
4061,8197,8650,65,72,68,70,67,61,61,46,60,50,55,62,64,70,61,68,62,66,56,52,66,80,72,78,83,64,71,54,65,63,67,69,68,70,63,74,65,69,60,57,2
22558,8661,10205,68,77,74,74,86,59,63,45,60,58,61,69,68,69,68,70,66,63,64,55,68,83,70,78,79,59,72,54,62,64,68,71,71,73,68,76,68,66,72,50,1
1416,8475,9991,62,66,66,65,72,57,60,47,57,51,57,60,65,64,66,64,64,67,55,47,57,72,70,68,71,53,64,53,60,53,58,64,68,68,65,67,67,63,61,49,2
17435,1957,10265,55,69,66,66,63,51,60,46,55,43,56,57,67,63,62,60,63,52,53,51,59,66,60,64,65,54,58,45,51,46,54,55,62,64,61,63,61,50,52,46,2
12754,8524,7943,68,76,64,73,78,57,66,54,59,57,60,64,66,67,68,71,71,65,55,52,61,74,67,71,73,58,63,48,60,55,58,66,64,64,65,69,61,66,55,47,0
20864,9925,8485,63,74,71,69,81,59,65,45,64,59,60,65,71,71,66,66,63,66,55,51,58,67,66,63,71,53,56,37,54,38,50,58,64,67,62,59,64,47,48,48,0
16616,2183,8021,61,66,67,62,62,55,52,43,52,45,49,52,62,62,66,60,62,55,51,45,55,66,68,61,61,54,56,46,57,41,53,60,71,69,69,61,68,58,53,40,2
7049,9837,9847,63,72,67,71,77,59,67,49,62,55,62,67,66,69,66,66,61,62,61,51,72,85,74,81,80,66,73,60,71,63,69,76,72,74,75,80,64,72,69,54,1
5411,4170,8592,65,71,68,66,67,60,61,47,55,47,60,59,63,64,58,63,57,50,59,42,73,83,75,79,77,71,71,54,58,58,69,69,72,72,69,73,73,67,74,58,2
16925,8673,8024,60,70,68,65,63,52,54,47,56,48,55,57,68,65,66,61,62,56,55,43,55,68,61,62,46,49,53,42,59,40,50,55,71,69,62,59,67,48,51,43,0
25616,10191,9931,54,65,65,60,62,50,60,47,54,40,52,57,64,63,60,58,64,60,53,41,60,78,74,71,69,60,66,48,60,53,61,67,74,74,72,68,66,66,59,55,2
5999,8576,9851,64,70,61,67,73,56,60,35,47,42,59,61,59,59,62,64,63,56,56,52,65,77,68,73,74,61,69,43,61,51,61,64,71,73,71,71,62,61,62,49,0
24816,10190,9930,56,66,61,59,72,54,56,42,46,40,51,54,60,59,55,61,55,58,45,43,54,65,57,59,63,52,56,28,49,32,51,53,60,61,44,59,42,53,36,44,1
4992,8682,9853,62,77,68,71,63,65,67,53,58,53,60,70,70,67,59,70,57,63,57,53,67,80,73,74,69,64,69,57,64,59,65,69,74,72,72,70,67,65,70,54,0
9053,10269,9904,63,78,67,74,82,62,69,51,62,58,62,68,67,69,61,75,60,67,58,52,67,77,68,74,76,63,67,52,60,51,56,66,65,68,66,73,64,64,60,49,2
10020,8226,9904,62,80,70,75,77,61,69,47,63,55,62,65,69,71,67,74,67,65,59,55,66,76,66,72,72,65,67,46,61,49,60,65,64,65,63,73,59,69,57,56,0
20450,9925,8597,64,78,76,72,83,59,70,49,67,57,63,68,73,71,68,68,62,71,66,49,58,67,72,64,73,57,58,35,55,43,53,60,58,63,67,60,65,53,59,50,0
3634,9850,8668,61,76,72,73,76,56,63,48,61,55,59,66,68,67,66,70,65,65,62,48,68,80,71,77,84,65,70,60,66,56,64,71,73,73,68,75,62,67,65,56,1
9960,9823,8722,62,86,77,84,83,64,78,65,74,71,71,78,80,80,77,84,75,71,76,50,68,79,68,74,71,64,66,49,58,51,60,65,64,67,62,72,56,66,59,56,0
22231,8315,8302,72,78,77,74,76,65,65,54,59,57,62,64,71,72,65,71,70,63,66,55,70,82,73,79,70,69,68,56,66,60,64,69,74,73,67,74,71,67,66,52,2
5004,9830,8639,59,73,61,67,72,60,62,39,55,51,56,60,64,64,57,64,57,60,59,49,65,80,71,73,87,60,67,45,59,58,67,65,68,71,70,69,71,58,68,56,2
3705,10261,8466,69,78,75,76,73,67,69,56,64,55,61,69,72,71,68,76,61,65,63,59,64,78,73,72,78,63,67,53,64,55,60,68,66,68,64,69,65,63,60,51,1
2004,8655,8528,71,80,67,75,91,67,65,45,54,41,67,67,68,68,53,71,62,63,59,58,71,78,75,74,79,65,63,58,60,48,63,66,71,73,62,69,68,68,68,57,0
5167,9853,9873,68,80,68,73,72,62,66,51,58,56,63,66,69,69,67,71,64,63,64,50,69,77,73,70,69,66,64,45,57,51,62,64,66,66,61,63,67,63,62,59,2
19421,8348,10264,61,73,59,69,73,56,61,48,58,53,51,63,64,63,62,67,63,65,55,49,64,77,69,74,79,63,65,49,61,52,56,67,66,68,64,73,59,66,58,51,1
12209,9885,7943,75,83,75,81,82,69,71,57,66,64,66,71,71,73,68,78,66,71,65,61,65,71,66,69,71,59,60,44,55,53,56,60,60,66,58,68,57,62,54,53,0
1875,8559,10260,74,78,77,73,83,68,63,56,57,51,59,63,69,71,57,66,66,61,67,54,75,86,80,82,93,70,75,61,63,58,70,74,72,72,64,78,76,65,73,57,2
14346,8464,8611,53,70,67,67,75,52,62,46,57,57,59,62,65,65,63,66,59,58,57,46,60,78,73,73,73,60,67,47,61,54,62,69,66,68,67,72,63,63,61,51,0
2437,10194,8472,70,76,70,72,77,63,62,48,57,53,63,63,69,68,67,67,71,60,58,54,72,81,78,75,70,66,61,52,55,51,58,66,73,74,64,73,70,62,66,56,0
3762,9879,8472,67,76,69,76,77,64,70,60,64,58,64,69,63,62,62,72,60,72,63,54,68,77,69,73,76,61,66,47,62,55,60,67,66,68,64,72,64,65,55,54,2
15310,10228,10218,56,74,66,66,73,56,62,47,62,48,55,63,70,69,68,64,65,58,57,46,56,68,64,63,65,52,58,42,54,48,53,59,66,63,62,58,61,58,51,48,0
17579,8025,177361,58,68,72,66,72,58,58,44,57,50,54,56,66,67,66,63,66,59,54,47,59,61,61,59,68,48,53,41,50,47,48,51,65,65,60,53,65,53,49,45,0
17887,9809,2033,56,69,66,66,67,57,57,40,53,43,57,59,67,66,57,66,57,61,49,39,64,73,69,67,70,50,60,34,55,42,59,62,67,69,46,68,48,54,44,48,1
18906,9807,10264,60,69,62,65,77,57,56,41,51,46,50,56,60,63,59,63,59,54,45,50,65,75,64,72,78,62,61,44,60,53,61,66,66,66,65,70,65,64,58,54,0
9820,8226,9788,61,77,71,73,76,60,68,51,65,61,59,67,70,72,70,72,66,65,59,47,70,79,74,77,73,60,71,48,67,59,66,69,67,70,68,80,67,64,63,59,2
10257,8524,8551,60,77,69,71,86,62,68,54,63,54,65,67,71,69,69,69,67,65,65,51,73,76,73,72,78,65,65,54,60,55,63,64,70,66,65,70,68,63,61,56,0
22850,9869,8302,66,73,65,69,62,53,60,44,58,53,54,62,65,68,69,68,62,54,56,42,64,79,68,76,84,61,67,55,67,66,62,71,68,70,68,76,66,68,65,46,0
11083,8535,8529,65,83,72,75,84,58,69,58,66,60,63,71,74,75,69,74,72,70,69,51,71,80,72,73,82,61,68,55,59,53,65,67,70,72,68,72,71,64,69,49,0
24758,9930,6493,55,66,59,59,53,53,57,24,52,26,53,56,60,63,37,58,35,53,32,45,50,65,62,57,61,50,54,39,47,39,46,51,60,63,50,52,55,46,45,37,2
8302,9788,9790,68,77,70,72,88,62,63,54,62,52,64,65,70,70,66,72,71,63,72,49,71,81,73,77,83,67,72,60,65,59,72,71,71,73,67,77,73,68,69,53,0
18625,9764,10211,65,71,66,67,78,57,54,43,50,47,47,55,56,56,60,61,61,58,49,48,59,72,71,67,75,54,60,41,58,48,54,60,66,66,63,65,65,54,54,50,2
8499,9788,9790,66,75,73,70,84,58,65,48,58,48,62,63,68,70,64,70,71,65,65,50,67,81,74,75,80,61,70,59,69,58,62,70,73,76,73,74,68,66,65,40,2
21594,8633,10267,60,86,73,81,88,64,75,50,67,55,71,73,76,73,67,77,64,64,68,53,69,85,78,80,88,67,75,54,69,58,68,74,76,76,64,75,69,72,67,59,0
20386,9860,9925,63,70,69,66,74,60,62,40,55,50,58,61,63,66,68,61,63,55,54,57,58,78,72,71,82,57,64,45,60,55,60,66,69,72,67,66,62,68,60,45,0
11554,6269,8524,62,71,60,69,81,58,62,50,56,53,53,63,67,65,60,69,64,60,60,46,66,78,66,74,76,59,65,53,56,50,59,64,68,69,64,70,64,66,59,53,1
24009,7869,9906,58,73,73,70,78,54,65,53,64,57,59,67,71,71,69,69,67,64,57,45,75,82,75,80,75,64,71,51,61,62,66,70,69,73,70,78,62,70,63,57,2
21352,8066,9938,50,64,65,61,71,51,56,41,52,43,52,57,65,65,67,59,64,54,52,44,59,66,63,63,67,58,58,44,54,44,51,57,66,68,62,58,61,58,47,49,1
6617,9941,9837,69,79,73,73,75,57,68,47,63,55,62,66,72,68,65,71,66,63,60,61,61,73,64,68,78,58,61,44,54,53,58,62,66,66,66,63,60,54,55,47,1
17935,9807,10238,65,70,72,65,64,56,59,34,60,38,59,61,68,68,48,67,47,60,42,51,66,73,68,66,74,55,62,43,55,46,59,59,69,67,59,64,63,59,54,52,1
7861,9911,8177,64,74,71,72,71,61,61,48,58,50,61,61,69,70,60,66,60,64,57,47,70,81,70,74,71,66,67,49,60,51,63,66,72,73,67,67,70,64,66,57,2
10300,9888,8686,68,74,70,70,86,66,64,45,54,43,60,59,66,63,59,68,65,59,55,51,74,85,76,81,90,73,75,63,67,59,75,74,75,75,68,80,75,74,73,57,2
6842,9837,9827,65,74,70,70,71,60,66,45,57,51,59,65,65,68,64,68,64,58,56,54,69,75,66,72,73,63,66,46,62,54,62,65,67,68,64,71,61,65,61,59,0
13249,8543,9891,68,81,72,78,76,61,70,55,67,62,67,71,74,74,69,76,67,72,63,53,58,71,68,67,67,54,57,39,57,46,49,60,63,66,61,66,56,58,49,39,0
16334,8021,2182,50,63,68,57,59,51,54,48,52,47,48,53,65,69,55,55,52,54,57,31,58,75,74,70,84,58,66,53,60,52,61,60,66,68,61,62,58,61,58,47,0
18231,10214,9768,69,76,70,70,75,58,62,54,62,56,60,65,73,72,71,73,71,65,63,46,68,81,73,76,80,65,70,60,66,63,65,68,71,72,70,75,70,67,71,50,0
12043,8530,8551,70,76,63,74,89,62,67,54,64,58,67,69,66,64,63,73,61,71,59,55,63,72,62,69,78,53,63,43,56,51,58,64,66,67,65,68,65,61,49,49,0
21802,9864,8696,61,75,73,71,89,57,60,47,61,55,61,64,71,72,69,67,68,64,66,49,66,77,71,73,85,62,65,50,65,59,61,66,73,75,68,70,68,60,66,47,0
25094,10190,10192,56,67,63,59,61,49,55,43,48,41,48,54,65,62,61,61,60,60,44,49,62,72,68,65,76,53,57,41,53,48,48,56,68,69,63,66,65,51,55,45,2
17530,10265,8033,53,66,65,63,67,49,59,47,58,50,52,58,68,67,63,61,65,55,54,39,56,63,56,62,69,50,55,46,49,47,50,53,63,61,61,58,63,53,50,43,2
2594,8602,8528,62,77,69,70,78,61,59,44,51,50,54,61,69,68,61,67,66,57,60,57,69,78,69,72,74,58,67,47,61,47,61,66,68,71,67,67,70,63,61,56,2
17721,7992,9809,63,69,66,64,68,52,54,27,53,29,52,55,61,64,36,62,28,55,34,45,58,67,63,62,67,55,54,42,49,44,53,54,65,63,61,59,59,58,50,46,1
7229,7794,8639,61,73,64,71,78,61,67,47,62,61,63,66,68,67,68,68,67,61,60,48,62,78,68,73,78,58,68,43,61,50,60,66,71,72,69,69,69,64,58,52,0
5383,9829,8583,63,79,69,74,85,63,65,43,53,49,60,66,69,69,62,68,68,55,63,50,65,77,70,71,56,65,61,47,55,47,55,60,73,72,61,66,68,58,59,50,1
3794,8456,8455,68,84,69,82,85,70,73,58,67,60,68,73,69,70,63,81,60,69,66,54,70,83,73,82,79,67,71,59,67,63,66,72,71,74,70,81,65,67,66,59,2
22528,8305,8302,64,77,69,73,76,58,67,50,61,59,60,67,70,72,66,72,70,64,63,51,70,80,75,75,83,63,65,57,61,57,58,67,71,73,68,74,69,68,65,56,0
7691,9747,9847,66,74,64,72,80,60,66,50,59,50,61,66,63,67,66,68,65,59,59,53,61,81,69,75,74,58,69,48,64,51,60,68,73,72,70,71,70,60,62,56,2
9103,9790,8226,59,78,71,74,76,60,66,58,63,54,62,69,73,70,70,74,68,68,60,53,63,78,67,73,91,63,72,49,64,57,65,69,66,66,66,74,65,66,65,48,0
22232,8661,10281,65,76,73,73,84,63,68,48,60,60,66,68,72,72,66,70,70,62,69,57,66,77,70,74,82,63,66,45,62,53,71,68,69,69,56,67,60,63,54,54,0
15572,8640,10217,63,81,75,77,71,66,72,57,66,54,66,71,70,72,70,75,63,71,68,54,63,72,68,69,62,62,59,40,55,46,56,63,58,63,58,66,54,56,54,55,0
