@relation randomized_final_dataset-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R1

@attribute home_team_api_id numeric
@attribute away_team_api_id numeric
@attribute buildUpPlaySpeed_home numeric
@attribute buildUpPlayPassing_home numeric
@attribute chanceCreationPassing_home numeric
@attribute chanceCreationCrossing_home numeric
@attribute chanceCreationShooting_home numeric
@attribute defencePressure_home numeric
@attribute defenceAggression_home numeric
@attribute defenceTeamWidth_home numeric
@attribute buildUpPlaySpeed_away numeric
@attribute buildUpPlayPassing_away numeric
@attribute chanceCreationPassing_away numeric
@attribute chanceCreationCrossing_away numeric
@attribute chanceCreationShooting_away numeric
@attribute defencePressure_away numeric
@attribute defenceAggression_away numeric
@attribute defenceTeamWidth_away numeric
@attribute AVG_HOME_AGE numeric
@attribute AVG_AWAY_AGE numeric
@attribute Home_Team_Aggression numeric
@attribute Home_Team_Potential numeric
@attribute Home_Team_Stamina numeric
@attribute Home_Team_OverallRating numeric
@attribute Home_Team_FreeKick numeric
@attribute Away_Team_Aggression numeric
@attribute Away_Team_Potential numeric
@attribute Away_Team_Stamina numeric
@attribute Away_Team_OverallRating numeric
@attribute Away_Team_FreeKick numeric
@attribute labels {0,1,2}

@data
10261,10260,70,60,65,70,60,45,65,45,70,45,45,70,65,40,50,40,26.455,28,67,78,74,75,73,73,87,74,81,82,1
10252,8455,65,50,45,55,50,35,45,65,60,50,60,60,80,35,55,50,24.455,27.182,75,78,71,72,78,66,85,73,82,86,2
8543,9885,60,35,50,35,51,45,50,35,65,50,50,77,50,55,55,35,28.727,27.727,72,79,70,76,84,71,84,73,81,86,2
9788,8697,31,32,38,26,49,41,48,39,56,63,68,66,58,63,47,73,24.545,26.182,67,81,72,75,73,68,77,65,73,90,0
8191,10261,48,74,72,59,58,54,57,58,54,47,47,51,39,56,54,51,26.818,25.364,58,73,72,70,75,63,75,70,71,74,1
9853,9847,49,52,48,52,52,35,44,50,49,41,62,52,60,49,46,52,26.364,26.909,66,78,73,75,75,76,84,74,81,80,1
9823,9905,47,40,34,31,55,49,35,50,68,57,55,39,60,52,65,53,24.818,26.909,67,85,74,82,83,66,75,72,72,66,0
10264,10214,30,30,55,50,60,30,30,30,45,30,60,55,50,30,30,30,26.455,25.636,66,77,71,73,79,68,75,69,68,75,0
8226,8358,68,63,68,38,55,56,57,54,39,48,55,33,44,59,60,39,24,24.818,64,79,71,75,74,66,75,68,70,76,1
2182,8673,64,57,68,48,70,59,37,48,67,35,55,36,53,59,48,66,24.8,26.429,49,72,71,69,79,71,71,66,69,64,1
8597,9800,56,61,55,48,46,43,43,52,60,75,62,45,60,50,48,40,27.091,26.182,56,67,64,63,77,57,68,64,63,62,1
9880,8529,30,30,35,45,65,50,30,50,40,30,30,35,55,40,55,60,29.273,26.182,67,76,69,71,75,71,81,72,73,82,0
8178,8226,67,38,51,47,55,57,39,51,75,35,72,51,68,68,50,52,25,23.636,66,80,71,77,83,67,77,64,74,91,0
9777,10243,48,51,53,66,45,49,45,49,62,46,50,50,54,47,43,56,24.636,23.273,55,66,65,59,62,54,70,64,63,71,2
10252,8659,65,50,45,55,50,35,45,65,60,65,40,50,45,35,55,60,27.455,27.636,74,79,70,75,75,65,76,70,73,85,2
8600,9876,78,63,69,78,52,40,63,57,58,63,55,57,61,47,59,63,26.727,29.273,65,78,70,76,87,63,74,66,72,76,2
8464,8593,46,38,39,55,50,45,48,53,31,33,39,64,46,68,65,60,25.364,23.182,61,70,68,67,70,53,79,72,74,86,2
9885,8530,39,33,51,63,72,66,67,36,67,37,67,52,52,37,57,52,28.364,26.364,70,84,74,81,90,67,75,60,71,78,0
8593,8640,40,30,51,55,39,64,53,64,67,40,53,53,55,50,62,55,23.727,21.182,64,79,73,74,82,59,81,70,73,80,2
10267,9906,41,40,56,55,64,40,48,54,57,54,58,69,79,58,48,54,26.364,25,66,81,67,77,87,65,82,74,78,84,0
8588,9831,30,30,60,50,70,70,60,70,70,70,60,30,65,70,70,70,27.727,25.818,61,74,71,69,75,67,78,71,71,69,0
9869,8633,70,55,65,50,70,70,70,55,55,30,70,60,70,65,40,65,27.273,25.091,70,77,73,74,82,68,88,74,84,88,2
10249,8639,50,50,35,50,50,35,55,65,65,65,50,80,50,55,55,35,25.909,26.818,65,78,68,74,74,68,79,73,77,82,0
8245,8673,75,62,48,53,68,58,43,65,69,55,52,40,53,59,49,67,28.556,26.5,71,65,73,63,65,66,71,69,67,74,0
8456,9879,70,60,70,65,75,65,65,50,50,55,45,55,40,45,35,50,25,30.091,62,84,71,81,83,72,77,71,75,80,0
9931,10190,40,45,50,65,50,60,60,60,35,60,35,55,55,50,55,50,25.909,26.364,62,77,67,70,86,59,67,65,60,63,0
9905,8226,66,52,55,37,56,48,65,53,32,53,36,62,64,47,52,45,28,23.364,64,75,70,72,69,61,79,70,73,74,1
10194,8668,75,73,59,61,38,32,37,41,58,62,48,59,32,41,44,59,28.273,26.364,70,75,74,73,75,66,81,72,77,86,1
8697,8357,54,40,68,58,48,49,50,65,68,45,54,44,43,48,56,66,23.455,23.727,67,78,72,73,76,63,73,69,68,67,1
8634,8315,35,32,37,31,35,61,63,65,46,38,52,73,37,37,60,68,28.636,25.273,65,84,74,82,87,69,80,70,76,82,0
9837,8639,48,49,48,52,58,33,44,50,45,43,68,52,64,59,42,48,27.727,26.182,63,73,65,72,71,63,77,66,73,77,0
9879,10252,48,45,38,62,54,38,38,62,67,58,44,60,56,43,50,52,30.818,25.273,70,77,70,76,81,66,77,74,73,69,0
10242,9847,49,51,52,49,46,43,42,52,49,34,62,61,35,57,53,56,27.455,27,56,71,62,69,77,73,84,74,82,80,2
8581,9869,68,56,69,55,58,37,47,54,68,53,67,51,65,58,51,55,31.273,26.182,63,74,60,74,81,67,76,71,73,79,0
9748,9836,65,50,50,50,80,45,45,65,65,50,50,65,50,35,45,50,24.545,23.364,66,83,72,77,86,59,73,70,67,73,0
9747,9853,63,58,42,56,36,49,47,49,58,52,48,64,52,48,51,49,29.455,24.545,62,73,63,73,80,63,78,67,73,79,0
8586,8667,42,46,45,58,68,63,61,57,63,48,38,60,54,34,37,46,25,28.182,67,83,75,79,74,67,72,70,70,73,0
9837,9829,48,48,48,52,50,33,44,50,52,48,37,37,37,35,34,51,26.364,25.182,58,73,69,71,77,66,81,68,76,79,2
7844,10264,65,47,65,50,49,55,55,48,30,30,55,50,60,40,60,50,28,27,64,71,71,69,73,68,77,74,74,82,1
8245,8025,59,50,64,53,36,30,43,62,50,35,51,51,55,45,55,39,26.6,25.455,58,65,65,63,64,56,67,70,64,71,1
10190,10179,52,48,39,39,37,40,36,52,61,37,62,50,53,45,47,54,25.636,28.727,52,67,62,63,67,56,70,69,69,76,0
8592,9873,48,50,49,51,48,44,48,51,49,50,51,60,61,43,57,51,26.909,26.909,72,79,74,77,79,57,74,69,70,77,0
8394,9864,30,30,50,35,70,40,30,45,60,55,40,45,70,45,65,45,27.273,26.636,67,78,67,73,78,64,76,67,71,55,2
9931,10192,40,45,50,65,50,60,60,60,55,55,55,70,60,55,55,60,24.909,24.909,63,76,68,70,86,62,73,69,65,67,0
9874,4087,50,50,35,65,35,45,55,65,35,65,50,65,65,45,55,65,25.727,26.818,62,75,66,70,79,63,72,64,68,69,1
10269,9789,64,48,60,62,56,45,56,39,73,43,60,53,64,59,67,46,26.636,23.909,67,77,68,74,81,61,83,75,79,74,1
9836,10249,65,50,50,65,50,35,45,50,50,50,35,50,50,35,55,65,24.727,26.636,59,73,68,68,68,65,77,64,73,73,1
10214,10238,45,30,60,55,50,30,30,30,30,30,60,50,55,30,30,30,25,27.1,68,75,68,68,77,59,71,66,66,78,0
10172,9825,52,53,53,54,54,50,44,54,59,26,28,55,64,51,44,52,26.636,26.455,65,75,68,72,72,64,81,68,78,79,2
8559,10260,55,70,70,70,45,35,70,35,70,45,45,70,65,40,50,40,27.909,29.091,68,78,74,73,83,76,86,72,82,82,1
8636,10167,55,50,50,55,65,50,60,55,50,30,48,55,65,45,47,50,30.273,27.636,72,83,75,82,81,65,70,65,67,72,0
9885,10167,50,35,65,65,50,35,55,35,45,35,50,65,50,45,45,50,27.364,27.455,69,77,69,73,86,69,78,70,75,70,0
158085,8348,65,39,55,59,46,37,39,37,38,43,51,54,39,44,46,48,26.273,27.364,60,72,68,69,76,64,74,64,70,75,2
8530,8524,40,50,50,50,50,25,50,35,40,50,53,47,50,55,42,50,28.182,27.818,71,77,61,76,88,74,76,64,73,81,0
8636,8534,67,67,68,69,66,23,57,34,63,39,66,67,51,53,57,54,26.636,24.727,67,80,71,76,85,66,75,69,71,73,0
10215,10212,45,44,55,57,60,52,38,61,38,44,54,76,55,38,49,46,25.636,27.273,62,72,68,68,73,63,73,70,70,75,2
10228,8611,35,30,45,45,60,30,30,30,30,30,40,40,65,30,30,30,25.636,26.182,63,72,72,69,71,64,78,72,73,88,0
9938,8649,53,52,55,53,42,41,41,52,35,62,50,36,50,40,56,47,23.636,26.091,57,72,62,64,69,56,63,63,60,78,0
9876,10167,58,63,55,57,61,47,59,63,48,33,46,62,45,39,43,46,27.909,29.182,61,75,66,71,74,67,75,61,72,80,0
9927,8485,70,55,40,46,60,38,42,62,58,62,45,70,55,40,40,60,24.455,27,65,71,73,66,78,57,67,66,64,66,0
7842,2033,66,52,47,53,39,46,49,55,45,52,53,37,43,37,31,44,26.455,26.091,62,71,69,68,73,62,71,64,66,52,0
8678,8650,47,47,49,45,47,48,50,62,66,45,34,34,46,51,52,61,27.909,24,58,73,69,72,74,58,76,65,70,73,2
6403,9771,50,50,50,49,49,45,55,50,50,50,50,50,50,50,50,50,27.7,23.2,62,67,68,64,66,57,73,63,67,74,0
8659,9850,62,51,53,50,60,41,40,49,45,55,46,54,47,38,39,51,29.273,27.818,68,77,68,75,74,63,74,73,73,77,2
9826,10260,61,68,67,62,52,36,34,48,46,54,49,72,56,42,41,56,28,25.636,69,75,74,74,76,68,83,75,80,84,2
9888,9882,40,30,45,60,70,30,70,65,60,30,30,30,65,50,30,55,27.636,24.455,62,74,65,68,74,69,79,72,75,71,2
9789,10269,76,61,53,44,73,60,68,43,54,53,60,56,48,46,54,40,26.091,23.364,68,82,76,80,75,63,79,70,73,76,1
8592,9851,48,50,49,51,48,44,48,51,64,41,49,52,64,46,44,51,26.273,24.455,70,79,71,76,76,64,79,69,74,74,0
7794,9837,67,43,56,51,49,39,47,48,48,48,48,52,50,33,44,50,29.182,27.636,61,73,65,71,75,62,72,68,71,77,2
9864,8603,45,36,72,69,50,64,58,42,59,37,59,43,53,58,49,58,26.818,26.636,64,76,72,74,79,62,76,70,73,80,0
9997,9989,53,53,48,52,53,46,46,46,48,65,55,45,50,46,48,45,25.091,26.455,58,66,60,63,72,56,67,67,65,78,1
9991,8571,50,47,55,66,47,48,45,52,31,47,37,67,50,46,45,52,24.545,26.091,63,72,70,68,70,63,69,68,65,69,2
8668,8654,43,40,39,33,63,52,58,59,77,57,68,73,29,30,37,41,25.636,25.455,66,81,74,78,74,63,79,73,75,83,2
7943,8534,57,60,66,57,63,54,47,36,63,39,66,67,51,53,57,54,26.636,25.182,60,74,67,71,73,61,73,66,68,68,0
8033,1957,72,66,66,51,49,29,35,38,38,38,53,27,66,57,56,49,30.182,25.455,55,61,60,60,65,56,66,65,64,57,0
9908,10235,47,52,52,54,52,45,49,47,38,34,60,44,50,43,43,54,24.636,23.727,62,70,69,68,74,66,75,72,70,69,2
10252,8586,66,72,63,48,56,39,42,52,41,38,41,59,62,58,51,56,25.909,26,69,77,72,75,81,64,80,74,77,84,2
8571,8203,42,47,37,67,30,46,45,52,52,40,47,53,50,42,51,52,25.545,24.818,61,68,66,66,70,57,69,64,66,74,0
9850,8472,63,61,42,76,62,40,50,42,67,62,44,72,59,47,53,60,26.545,26,66,77,73,73,83,69,78,75,75,88,0
9810,8460,63,42,57,50,52,43,46,55,73,55,52,48,63,33,55,53,26.273,26.545,62,78,69,74,75,62,70,63,68,87,0
9885,9857,50,20,65,50,80,35,65,35,63,48,32,48,52,30,54,48,28.545,25.273,70,84,71,82,85,64,76,64,71,77,0
9869,10267,70,55,65,50,70,70,70,55,30,30,55,60,70,55,60,60,26.182,27,68,77,73,74,82,72,83,74,78,78,2
8650,8655,50,35,50,60,70,40,60,40,55,70,60,70,55,45,70,45,28,27,76,84,71,80,85,68,80,67,74,84,0
9904,9905,55,56,55,43,53,39,37,53,65,50,59,62,53,57,53,43,26,26.727,66,78,69,75,73,64,75,69,72,73,1
8654,8483,58,30,31,70,50,30,70,30,70,70,70,70,65,70,70,70,29.273,26.182,69,78,72,74,68,61,73,69,69,81,1
8649,10251,35,62,50,36,50,40,56,47,60,46,58,48,44,47,46,60,25.909,24.8,57,65,61,61,78,54,65,62,60,72,0
9869,7878,55,50,62,59,38,45,54,41,57,59,61,63,51,48,45,62,24.909,26.182,60,77,72,73,76,68,77,67,74,78,1
9879,8650,60,70,70,70,50,40,35,40,50,35,50,60,70,40,60,40,30.364,26.273,73,81,75,76,80,75,82,73,77,83,2
8697,9905,68,33,71,67,78,60,50,64,66,52,55,37,56,48,65,53,25.182,26.545,61,75,67,71,74,62,75,71,71,69,2
10219,10217,47,48,66,38,55,29,28,36,38,47,55,55,44,50,58,52,26.273,25,59,67,63,65,74,63,70,69,66,82,1
8467,8597,62,48,47,49,40,37,48,55,50,60,49,62,47,46,46,52,28.273,23.273,58,66,68,65,72,58,67,65,61,68,0
8203,1773,52,54,47,53,50,52,60,48,52,50,50,53,54,43,44,50,26.273,26.455,63,69,69,66,61,61,68,67,65,67,2
8633,8634,45,35,71,54,73,49,60,68,24,25,37,24,54,66,63,66,26.182,26.455,66,85,71,82,79,67,87,75,85,86,0
9874,9941,63,39,63,64,49,54,43,49,49,53,52,34,36,36,45,49,26.091,24,66,72,66,68,76,68,76,73,72,74,0
8429,9927,48,47,73,53,71,55,48,52,64,55,44,45,27,37,44,51,24,25.182,51,64,62,58,60,55,65,61,60,63,0
10212,158085,61,66,67,64,55,38,49,46,65,39,55,59,46,37,39,37,26.636,25.4,70,69,65,67,69,62,74,68,70,84,2
8302,8315,61,65,53,57,38,38,49,55,42,59,36,78,59,37,60,68,26,25.182,64,79,72,75,84,69,79,67,75,70,0
8593,9803,30,30,50,60,70,30,30,30,30,35,35,50,70,30,30,30,23.545,27.5,70,82,77,76,81,69,71,72,67,74,0
9789,9790,71,40,70,44,49,65,71,40,42,52,62,58,47,44,41,49,24.636,27.455,57,82,70,77,80,72,76,66,75,75,0
9873,9831,49,50,51,76,61,43,57,51,48,66,49,66,34,56,47,64,28.455,26,61,74,64,70,70,64,74,68,70,74,0
10179,9956,35,60,50,60,60,35,40,45,30,50,55,70,55,40,60,60,27,24.636,63,71,63,65,76,57,68,61,60,59,0
9986,9994,60,53,48,50,48,39,48,49,62,52,42,50,62,45,52,52,27.727,27.273,58,70,67,69,71,63,70,69,69,74,2
8721,9790,54,59,67,56,48,38,40,45,46,40,60,55,39,55,47,48,27.364,24.273,69,79,73,77,86,64,79,71,75,76,1
9748,10249,65,50,50,50,80,45,45,65,50,50,35,50,50,35,55,65,25.636,26.364,70,82,72,79,86,69,77,69,73,78,0
9941,9827,35,70,45,70,35,30,45,30,70,35,70,50,70,55,70,70,24.364,27.182,71,80,73,72,75,68,79,68,74,80,0
9905,9790,65,50,59,62,53,57,53,43,52,29,61,58,54,60,55,52,27.182,24.545,61,75,65,72,81,67,79,71,75,76,1
9891,8636,63,46,51,50,50,55,57,47,58,54,56,60,53,47,49,63,25.909,26,60,71,66,67,76,63,81,73,78,76,2
10269,8721,59,41,58,66,48,41,44,32,68,57,69,66,50,66,46,55,26.091,27.091,65,77,70,74,74,65,80,71,78,76,0
7955,10179,60,45,60,70,60,50,45,55,35,60,50,60,60,35,40,45,25.364,26.727,56,67,63,59,65,63,71,65,64,70,2
9875,8543,70,30,30,35,70,50,70,45,60,50,50,40,70,55,50,70,28.182,28.909,72,82,76,78,76,69,81,74,75,80,0
8668,8659,60,50,55,70,55,55,65,60,60,65,40,50,45,35,55,60,28.545,28.636,73,79,73,77,80,67,75,70,73,85,0
10264,10212,66,54,53,53,52,25,56,39,38,44,54,76,55,38,49,46,25.273,25.455,67,76,67,73,78,66,70,67,66,61,1
10179,9931,61,37,62,50,53,45,43,54,61,46,66,66,54,47,58,53,28.273,24.818,69,69,64,66,72,62,76,75,70,69,2
8593,8611,31,33,39,64,46,68,65,60,25,28,44,68,37,62,68,67,24.273,25.091,59,78,71,74,72,65,78,77,74,77,0
6403,10214,38,39,52,53,52,36,39,68,41,43,53,59,53,49,50,57,27,25.727,65,73,70,69,73,62,73,68,68,84,1
8571,9986,50,60,50,50,50,60,60,65,40,50,45,43,60,70,70,70,25.727,25.909,59,68,67,64,70,59,65,64,64,68,0
8560,9906,40,30,50,40,70,45,30,35,64,30,65,50,70,70,34,55,26.273,27.182,67,76,74,72,71,64,84,70,80,87,2
8558,8633,68,55,72,70,54,51,58,56,54,39,67,60,67,68,55,55,24.364,26.091,64,76,62,73,82,66,87,70,84,87,2
9938,8467,70,70,65,70,70,60,70,70,70,50,50,50,50,30,70,30,24.636,28.091,64,75,72,70,68,50,66,65,62,69,0
8394,8661,34,23,53,56,57,51,46,61,58,57,53,57,53,59,41,56,26,27.818,72,76,73,73,70,65,75,64,73,78,0
1957,8033,38,38,53,27,66,57,56,49,72,66,66,51,49,29,35,38,24.9,30.909,48,64,67,61,57,58,63,59,62,65,0
6403,10238,63,39,64,53,52,36,39,64,58,42,54,52,52,37,37,58,25.636,23.455,67,73,64,70,73,59,74,68,69,71,0
9873,9831,65,50,50,65,50,45,45,65,50,50,50,50,65,45,45,35,27.182,27.182,64,73,68,71,74,69,73,67,71,77,0
9905,8350,65,50,59,62,53,57,53,43,48,42,49,68,53,38,48,53,26.545,25.273,61,74,68,72,70,65,72,60,70,85,0
8177,10189,59,43,56,50,66,50,43,55,63,57,55,70,62,37,67,38,26.455,24.273,67,76,66,74,77,62,79,68,77,87,2
9850,8586,70,70,56,67,48,40,43,53,42,46,45,58,68,63,61,57,26.091,25.545,64,77,76,74,85,69,81,74,77,73,0
10212,9768,30,30,55,50,65,30,30,30,30,30,55,60,55,30,30,30,25.444,26.636,68,73,71,70,74,71,81,74,76,80,2
9874,4087,63,39,63,64,49,54,43,49,53,44,52,52,64,47,56,50,26.636,27.182,65,72,65,69,76,61,72,61,69,74,2
10219,10217,47,48,42,38,55,41,41,43,38,44,55,60,44,50,58,62,26.182,23.727,60,69,69,67,72,64,71,68,67,82,0
9956,10191,50,54,52,54,46,36,43,47,58,35,67,32,66,47,45,53,23.091,25.545,61,72,67,64,81,60,66,66,61,66,0
9839,8526,50,42,50,62,50,38,47,49,30,40,43,45,65,42,45,50,24.636,24.364,63,70,70,65,73,55,68,63,64,72,2
9788,9776,76,40,66,48,30,33,53,41,68,54,62,66,67,57,47,53,25.273,26.818,65,80,71,76,92,64,72,67,70,71,0
8429,9938,70,70,70,70,60,60,65,70,70,70,65,70,70,60,70,70,26.364,23.4,63,64,65,64,50,53,71,66,65,79,2
9773,10238,50,50,50,65,65,55,43,65,50,50,50,65,50,35,55,50,24.545,30.5,68,81,72,77,84,61,71,56,70,82,0
8024,1957,66,72,70,61,54,32,32,62,58,69,53,42,68,40,50,51,25.5,24.444,62,66,65,63,64,55,67,66,62,59,0
9827,9829,38,36,49,55,51,37,33,49,52,48,37,37,37,35,34,51,26.091,25.909,69,77,69,73,82,65,79,73,77,79,0
8394,8560,43,40,46,38,42,38,40,53,54,43,54,51,60,49,49,51,27.636,25.545,70,76,73,73,85,66,74,68,72,74,0
9869,10205,55,50,62,59,38,45,54,41,48,36,36,52,55,47,48,44,25.2,25.636,61,78,73,74,77,61,81,68,77,76,0
10215,7841,30,30,50,60,55,30,30,30,30,30,45,55,60,30,30,30,27.091,29,62,73,68,68,72,66,73,69,68,70,2
10281,8302,55,54,58,73,41,51,50,60,61,65,53,57,38,38,49,55,28.182,27.545,64,74,72,73,82,67,79,69,76,84,1
8581,8302,53,63,55,61,52,47,52,56,61,65,53,57,38,38,49,55,28.545,26.091,71,76,68,74,75,66,80,69,75,84,0
9991,8635,50,37,28,66,34,55,59,52,52,51,60,53,47,60,50,65,25.182,23.727,59,72,71,68,71,59,77,72,71,73,2
10265,8569,67,48,53,63,67,58,47,52,47,27,45,51,54,48,60,37,27.7,25.75,62,72,67,69,72,63,61,76,58,61,0
8371,8370,55,54,56,69,68,48,61,68,53,55,44,56,61,58,52,68,27.636,26.636,67,74,70,71,79,67,71,68,68,76,1
9761,8277,58,53,48,47,46,43,48,50,37,39,52,42,62,42,45,48,26.364,24.545,60,68,67,65,73,54,75,73,72,72,2
8722,8460,59,57,53,47,59,57,46,54,73,55,52,48,63,33,55,53,24.636,26.909,62,76,69,71,74,59,71,65,69,87,1
9910,8305,55,38,41,48,50,55,55,59,34,38,55,39,49,43,42,49,26.091,26.455,67,79,69,77,85,62,78,66,74,77,1
8178,10189,58,55,52,55,56,50,42,47,50,36,59,52,56,43,44,53,23.909,24.182,67,81,75,76,72,67,82,75,78,87,0
9938,8429,60,53,55,49,45,48,42,53,48,47,73,53,71,55,48,52,27.545,25.091,56,66,68,63,67,59,65,67,60,60,2
8602,8654,70,70,70,70,70,70,70,70,58,30,31,70,50,30,70,30,26.636,28.636,60,77,70,71,75,69,78,73,73,68,1
10238,7841,56,42,54,52,52,37,37,58,36,38,60,54,54,39,50,42,27.636,25.727,62,70,67,68,75,63,74,65,70,73,2
9906,9865,47,51,70,65,54,52,37,55,46,65,57,54,40,37,53,45,26.091,27.455,71,82,73,80,78,69,72,73,70,73,0
6433,7788,55,42,37,42,53,43,47,51,45,42,46,56,57,42,49,47,23,25.182,59,70,63,65,81,49,68,66,65,73,2
10191,9956,51,39,54,46,31,37,34,46,67,53,55,66,63,43,48,62,25.545,22.909,62,69,67,63,67,60,69,67,61,66,1
8455,8586,67,36,41,34,44,39,41,46,47,40,41,41,63,63,54,56,28.818,25.273,70,82,76,82,85,67,83,76,80,87,1
10267,8696,41,40,56,55,64,40,48,54,53,56,73,72,39,47,37,53,24.636,26.364,64,81,69,77,77,62,72,65,69,83,0
10278,8302,40,30,50,35,70,35,35,50,30,30,70,60,70,60,70,65,27.545,26.818,66,74,69,71,73,72,84,71,78,82,0
10267,8633,35,35,37,51,58,49,45,53,50,46,61,41,63,52,60,63,23.818,27.364,71,82,71,78,84,69,86,77,85,85,1
9800,8597,58,70,62,56,61,50,49,41,56,61,56,48,46,44,44,52,23.6,24.545,50,67,63,60,71,56,67,65,61,76,0
10189,8406,63,57,55,70,62,37,67,38,68,40,52,64,72,59,49,42,24.455,25.909,58,78,68,75,87,63,72,72,69,73,0
8673,10265,69,55,52,40,53,59,49,67,25,25,32,72,50,60,58,61,27.333,27.571,68,71,71,68,75,57,68,61,65,68,0
8668,8650,61,42,39,59,48,52,58,60,71,32,34,41,61,51,48,62,25.545,24.545,68,80,76,76,78,63,82,71,78,82,1
9761,10229,58,53,48,47,46,43,48,50,62,40,67,48,52,50,65,59,27.455,23.364,58,68,65,66,71,60,75,74,71,71,0
7878,8633,57,59,61,63,51,48,45,62,50,46,61,41,63,52,60,63,26.364,26.636,67,77,69,73,78,66,87,76,85,86,2
8535,8543,53,51,64,51,53,47,47,51,51,54,68,52,69,59,53,54,28.273,28.182,67,80,65,78,78,70,80,73,78,80,2
8529,8535,65,50,50,65,50,45,45,51,49,50,50,60,60,45,45,50,25.727,26.091,72,80,72,74,74,65,80,67,75,76,1
9790,9788,46,40,60,55,39,55,47,48,57,64,54,48,55,33,43,38,25.909,26.091,60,79,72,75,88,68,78,68,74,92,0
9931,10179,46,40,51,54,49,38,53,55,47,56,67,56,54,41,43,39,25.273,26.818,65,75,62,69,87,63,70,65,65,69,1
9931,10179,46,40,51,54,49,38,53,55,47,56,67,56,54,41,43,39,26,26.727,67,75,65,69,86,65,68,64,64,72,1
8025,8245,47,55,45,48,54,48,47,51,67,66,49,49,69,57,48,67,26,29.125,57,67,66,65,72,69,64,71,63,64,2
9904,8226,55,56,55,43,53,39,37,53,75,35,72,51,68,68,50,52,25.545,24.545,65,77,69,74,73,65,78,67,74,91,0
8464,8526,47,46,48,78,32,33,54,31,30,40,43,45,65,42,45,50,24.636,27,53,71,64,67,75,58,66,65,64,70,0
9984,9989,50,50,70,65,65,60,50,70,48,65,55,45,50,46,48,45,24.364,26.091,62,69,65,64,65,61,67,72,64,80,1
9773,7844,52,53,56,66,68,58,60,60,40,39,53,62,58,37,40,64,25.091,22.5,66,81,75,77,82,62,75,68,69,70,0
8178,9789,58,55,52,55,56,50,42,47,71,45,67,44,70,58,69,46,24.273,24.091,70,80,75,77,68,65,84,74,80,84,2
8600,9880,64,35,30,50,70,35,30,55,30,30,35,45,65,50,30,50,25.273,27.727,73,79,76,74,79,67,77,71,69,72,0
9831,8576,48,66,49,66,34,56,47,64,59,52,48,34,52,38,47,53,24.636,28.182,61,75,66,69,67,64,71,65,68,69,0
9831,9874,70,70,60,30,65,70,70,70,66,70,35,40,50,65,30,65,25.545,25.364,63,79,70,72,62,61,76,71,71,75,0
8569,8025,30,50,45,40,70,65,70,65,30,45,45,35,70,60,70,50,23.667,25.571,58,64,61,58,53,56,68,59,61,73,2
8722,9904,59,65,57,36,71,42,56,51,48,41,38,51,40,35,50,61,24.364,26.273,67,79,69,75,71,67,76,66,74,86,2
9791,8593,43,27,55,58,60,33,43,47,31,33,39,64,46,68,65,60,23.818,24.455,58,72,70,67,75,57,78,72,74,75,1
2186,8244,46,51,48,48,52,48,33,63,63,48,48,68,53,37,58,63,27.857,30.8,59,63,57,61,60,70,62,65,61,64,2
8456,10194,59,29,38,36,24,48,47,54,48,49,51,59,49,44,37,51,28.091,28.636,68,83,72,81,85,73,77,71,76,75,0
9930,10243,52,56,54,63,64,47,44,54,62,46,47,50,54,47,43,56,26.455,25.364,57,64,60,61,68,57,68,64,63,68,2
8673,8245,54,36,52,51,64,50,60,58,59,50,64,53,36,30,43,62,26.636,26.727,59,69,66,66,69,56,64,65,61,64,2
10190,10243,52,48,39,39,37,40,41,52,62,46,47,50,54,47,43,56,28,25.455,52,62,59,60,59,53,66,63,62,60,2
9747,9837,63,58,42,56,36,49,47,49,48,49,48,52,58,33,44,50,28.091,27.727,57,74,62,71,71,66,73,66,71,70,2
9874,8521,63,39,63,72,49,54,43,49,64,62,49,53,66,44,34,51,24.182,26.636,65,75,67,69,79,59,73,69,70,76,2
8593,9839,40,38,67,65,67,65,57,63,50,42,50,62,50,38,47,49,23.545,25.6,57,78,73,73,86,64,68,68,65,80,0
10235,7788,50,48,48,67,31,43,46,40,43,57,46,50,38,42,49,47,26.545,25.455,68,77,75,74,81,52,69,66,66,68,0
9987,8635,66,52,65,66,51,48,47,54,50,52,70,50,60,70,50,70,24.091,24.636,59,74,72,69,86,59,75,76,71,69,2
10249,8583,50,50,35,50,50,35,55,65,35,65,35,65,50,35,45,65,25.455,24.364,67,76,67,73,78,61,75,63,69,62,0
8593,10228,40,38,67,65,67,65,57,63,49,48,52,67,52,58,60,65,22.818,24.182,62,80,74,75,88,60,74,69,69,77,0
9993,9987,47,37,54,64,67,33,34,48,66,52,65,66,51,48,47,54,27,25.455,63,68,65,65,68,59,73,70,69,86,0
8654,9817,77,57,68,73,29,30,37,41,61,52,54,42,45,38,52,45,26.727,29.636,67,78,74,77,88,69,74,68,74,78,0
8592,9747,51,50,49,69,68,48,48,60,63,48,53,49,48,43,47,49,26.455,28.091,66,78,71,76,78,65,73,66,71,79,0
9827,9873,49,37,49,64,51,44,46,49,49,50,51,76,61,43,57,51,26.818,25.818,67,76,66,73,74,63,73,64,68,73,0
